Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, solution
16656, 59, 5, 2.356, 1.468, 4.288, 311.835, 0.121, 236.074, 0.458, 0.502, 1.000, 1.098, 1.000, 268, 0.000, 0, 0, False, 40, 19.966101694915253, 11635.0, 11757.0, 12097.0, 0.070, 100.000, 0.0, -1, False, greedy=100, 12145.0, 0.050, 100.000, 0.0, -1, False, greedy=100, 11855.0, 0.070, 100.000, 0.0, -1, False, greedy=100, 12124.0, 0.046, 100.000, 0.0, -1, False, greedy=100, 12151.0, 0.065, 100.000, 0.0, -1, False, greedy=100, 12151.0, 0.055, 100.000, 0.0, -1, False, greedy=100, 11757.0, 0.039, 100.000, 0.0, -1, False, greedy=100, 11757.0, 17.597, 100.000, 0.0, 0, False, greedy=100, 11757.0, 17.098, 100.000, 0.0, 0, False, greedy=100, 11757.0, 17.560, 100.000, 0.0, 0, False, greedy=100, 11757.0, 18.094, 100.000, 0.0, 0, False, greedy=100, 11757.0, 16.953, 100.000, 0.0, 0, False, greedy=100, 11757.0, 16.640, 100.000, 0.0, 0, False, greedy=100, 11757.0, 17.066, 100.000, 0.0, 0, False, greedy=100, 11757.0, 17.461, 100.000, 0.0, 0, False, greedy=100, 11757.0, 17.722, 100.000, 0.0, 0, False, greedy=100, 11757.0, 17.204, 100.000, 0.0, 0, False, greedy=100, 11757.0
16658, 64, 3, 2.547, 1.497, 0.844, 294.331, 0.127, 220.037, 0.484, 0.504, 1.000, 1.040, 1.000, 1826, 0.000, 0, 0, False, 11, 2.015625, 3240.0, 7135.0, 8091.0, 0.319, 100.000, 0.0, -1, False, greedy=100, 8141.0, 0.065, 100.000, 0.0, -1, False, greedy=100, 7541.0, 0.074, 100.000, 0.0, -1, False, greedy=100, 8118.0, 0.070, 100.000, 0.0, -1, False, greedy=100, 7397.0, 0.055, 100.000, 0.0, -1, False, greedy=100, 7771.0, 0.042, 100.000, 0.0, -1, False, greedy=100, 7351.0, 0.057, 100.000, 0.0, -1, False, greedy=100, 7229.0, 19.065, 100.000, 0.0, 49, False, greedy=99.13864135742188,ga=0.861358642578125, 7282.0, 20.138, 100.000, 0.0, 3, False, greedy=100.0, 7351.0, 19.676, 100.000, 0.0, 0, False, greedy=100, 7295.0, 19.680, 100.000, 0.0, 48, False, greedy=100.0, 7174.0, 19.608, 100.000, 0.0, 43, False, greedy=94.46563720703125,ga=5.53436279296875, 7282.0, 19.295, 100.000, 0.0, 6, False, greedy=100.0, 7252.0, 19.644, 100.000, 0.0, 17, False, greedy=95.1171875,ga=4.8828125, 7351.0, 19.634, 100.000, 0.0, 0, False, greedy=100, 7159.0, 19.353, 100.000, 0.0, 2, False, greedy=100.0, 7135.0, 19.561, 100.000, 0.0, 4, False, greedy=100.0, 7135.0
16657, 64, 6, 2.688, 2.029, 4.250, 302.297, 0.554, 119.484, 0.984, 0.787, 2.000, 0.799, 2.000, 1974, 0.000, 0, 0, False, 38, 19.65625, 10715.0, 10715.0, 11268.0, 0.129, 100.000, 2.0, -1, True, greedy=100, 11035.0, 0.106, 100.000, 2.0, -1, True, greedy=100, 10790.0, 0.097, 100.000, 4.0, -1, True, greedy=100, 11435.0, 0.100, 100.000, 3.0, -1, True, greedy=100, 11920.0, 0.076, 100.000, 4.0, -1, True, greedy=100, 11365.0, 0.068, 100.000, 2.0, -1, True, greedy=100, 10974.0, 0.108, 100.000, 4.0, -1, True, greedy=100, 10724.0, 26.581, 100.000, 4.0, 2, True, greedy=75.0,ga=25.0, 10715.0, 27.318, 100.000, 4.0, 7, True, greedy=100.0, 10775.0, 27.735, 100.000, 4.0, 30, True, greedy=90.966796875,ga=9.033203125, 10715.0, 27.415, 100.000, 4.0, 6, True, greedy=87.5,ga=12.5, 10715.0, 26.919, 100.000, 4.0, 6, True, greedy=100.0, 10775.0, 27.647, 100.000, 4.0, 15, True, greedy=92.1875,ga=7.8125, 10790.0, 27.148, 100.000, 4.0, 0, True, greedy=100, 10790.0, 27.386, 100.000, 4.0, 0, True, greedy=100, 10748.0, 26.444, 100.000, 4.0, 9, True, greedy=90.625,ga=9.375, 10724.0, 27.521, 100.000, 4.0, 8, True, greedy=100.0, 10715.0
16659, 99, 9, 2.253, 2.543, 0.919, 295.341, 0.626, 87.589, 1.111, 1.168, 3.000, 1.052, 3.000, 5744, 0.000, 0, 0, False, 7, 1.6666666666666667, 2093.0, 3761.0, 4147.0, 2.247, 100.000, 20.0, -1, True, greedy=100, 4130.0, 0.264, 100.000, 20.0, -1, True, greedy=100, 3761.0, 0.224, 100.000, 22.0, -1, True, greedy=100, 4693.0, 0.254, 100.000, 23.0, -1, True, greedy=100, 3887.0, 0.230, 100.000, 28.0, -1, True, greedy=100, 4373.0, 0.169, 100.000, 21.0, -1, True, greedy=100, 3855.0, 0.275, 100.000, 37.0, -1, True, greedy=100, 3761.0, 77.511, 100.000, 22.0, 0, True, greedy=100, 3761.0, 77.366, 100.000, 22.0, 0, True, greedy=100, 3761.0, 76.376, 100.000, 22.0, 0, True, greedy=100, 3761.0, 77.039, 100.000, 22.0, 0, True, greedy=100, 3761.0, 76.769, 100.000, 22.0, 0, True, greedy=100, 3761.0, 79.225, 100.000, 22.0, 0, True, greedy=100, 3761.0, 78.099, 100.000, 22.0, 0, True, greedy=100, 3761.0, 75.637, 100.000, 22.0, 0, True, greedy=100, 3761.0, 77.658, 100.000, 22.0, 0, True, greedy=100, 3761.0, 76.615, 100.000, 22.0, 0, True, greedy=100, 3761.0
16637, 88, 12, 7.375, 9.076, 4.636, 302.190, 0.942, 18.782, 5.045, 0.921, 9.000, 0.183, 4.000, 4022272, 0.000, 0, 0, False, 49, 25.363636363636363, 11204.0, 11260.0, 11853.0, 2.991, 100.000, 61.0, -1, True, greedy=100, 11513.0, 1.820, 100.000, 70.0, -1, True, greedy=100, 11286.0, 1.762, 100.000, 68.0, -1, True, greedy=100, 11629.0, 1.813, 100.000, 66.0, -1, True, greedy=100, 11715.0, 1.758, 100.000, 67.0, -1, True, greedy=100, 11673.0, 1.843, 100.000, 67.0, -1, True, greedy=100, 11478.0, 1.825, 100.000, 71.0, -1, True, greedy=100, 11260.0, 195.154, 100.000, 63.0, 3, True, greedy=100.0, 11260.0, 196.623, 100.000, 65.0, 6, True, greedy=98.4375,ga=1.5625, 11260.0, 197.643, 100.000, 68.0, 5, True, greedy=100.0, 11260.0, 196.580, 100.000, 69.0, 6, True, greedy=96.875,ga=3.125, 11260.0, 194.405, 100.000, 60.0, 6, True, greedy=100.0, 11260.0, 197.387, 100.000, 64.0, 4, True, greedy=87.5,ga=12.5, 11274.0, 195.424, 100.000, 68.0, 2, True, greedy=100.0, 11260.0, 196.167, 100.000, 61.0, 4, True, greedy=100.0, 11274.0, 196.367, 100.000, 68.0, 2, True, greedy=100.0, 11260.0, 197.850, 100.000, 61.0, 3, True, greedy=87.5,ga=12.5, 11260.0
16661, 86, 4, 2.674, 3.061, 4.791, 294.461, 0.824, 65.209, 0.977, 0.811, 3.000, 0.831, 2.000, 59266, 0.000, 0, 0, False, 52, 24.77906976744186, 13899.0, 14012.0, 15151.0, 0.371, 100.000, 17.0, -1, True, greedy=100, 14690.0, 0.203, 100.000, 23.0, -1, True, greedy=100, 14077.0, 0.292, 100.000, 27.0, -1, True, greedy=100, 14573.0, 0.233, 100.000, 23.0, -1, True, greedy=100, 14569.0, 0.252, 100.000, 27.0, -1, True, greedy=100, 14761.0, 0.206, 100.000, 25.0, -1, True, greedy=100, 14336.0, 0.219, 100.000, 22.0, -1, True, greedy=100, 14020.0, 68.137, 100.000, 25.0, 1, True, greedy=100.0, 14012.0, 66.819, 100.000, 25.0, 11, True, greedy=100.0, 14012.0, 66.093, 100.000, 25.0, 9, True, greedy=95.5078125,ga=4.4921875, 14024.0, 66.457, 100.000, 25.0, 6, True, greedy=100.0, 14020.0, 67.345, 100.000, 25.0, 1, True, greedy=100.0, 14028.0, 68.235, 100.000, 29.0, 5, True, greedy=100.0, 14012.0, 67.277, 100.000, 24.0, 4, True, greedy=100.0, 14012.0, 67.149, 100.000, 25.0, 9, True, greedy=93.75,ga=6.25, 14069.0, 68.236, 100.000, 25.0, 10, True, greedy=99.609375,ga=0.390625, 14020.0, 66.992, 100.000, 25.0, 2, True, greedy=100.0, 14012.0
16660, 68, 8, 2.456, 6.108, 4.603, 302.210, 0.745, 69.925, 1.750, 1.397, 6.000, 0.798, 4.000, 118358, 0.000, 0, 0, False, 49, 27.264705882352942, 13851.0, 14365.0, 15230.0, 0.259, 100.000, 6.0, -1, True, greedy=100, 15049.0, 0.279, 100.000, 11.0, -1, True, greedy=100, 14594.0, 0.256, 100.000, 11.0, -1, True, greedy=100, 15050.0, 0.254, 100.000, 12.0, -1, True, greedy=100, 15666.0, 0.256, 100.000, 12.0, -1, True, greedy=100, 15207.0, 0.263, 100.000, 10.0, -1, True, greedy=100, 14742.0, 0.243, 100.000, 12.0, -1, True, greedy=100, 14423.0, 86.871, 100.000, 14.0, 15, True, greedy=99.4140625,ga=0.5859375, 14539.0, 85.957, 100.000, 12.0, 28, True, greedy=100.0, 14427.0, 85.588, 100.000, 14.0, 36, True, greedy=97.76611328125,ga=2.23388671875, 14365.0, 86.645, 100.000, 14.0, 50, True, greedy=98.83575439453125,ga=1.16424560546875, 14452.0, 87.690, 100.000, 14.0, 25, True, greedy=90.625,ga=9.375, 14406.0, 86.616, 100.000, 15.0, 17, True, greedy=90.625,ga=9.375, 14451.0, 86.876, 100.000, 13.0, 22, True, greedy=98.44970703125,ga=1.55029296875, 14478.0, 86.110, 100.000, 14.0, 39, True, greedy=99.560546875,ga=0.439453125, 14495.0, 85.794, 100.000, 15.0, 10, True, greedy=95.3125,ga=4.6875, 14510.0, 86.069, 100.000, 11.0, 5, True, greedy=100.0, 14365.0
16663, 52, 4, 2.615, 2.816, 1.096, 294.331, 0.807, 71.697, 0.962, 0.816, 3.000, 0.848, 2.000, 15314, 0.000, 0, 0, False, 10, 2.269230769230769, 2734.0, 3636.0, 4044.0, 0.238, 100.000, 22.0, -1, True, greedy=100, 4496.0, 0.068, 100.000, 40.0, -1, True, greedy=100, 3762.0, 0.065, 100.000, 35.0, -1, True, greedy=100, 4480.0, 0.063, 100.000, 36.0, -1, True, greedy=100, 3963.0, 0.082, 100.000, 43.0, -1, True, greedy=100, 4509.0, 0.067, 100.000, 28.0, -1, True, greedy=100, 3814.0, 0.051, 100.000, 39.0, -1, True, greedy=100, 3636.0, 24.856, 100.000, 43.0, 15, True, greedy=100.0, 3669.0, 24.270, 100.000, 37.0, 27, True, greedy=100.0, 3683.0, 25.288, 100.000, 42.0, 49, True, greedy=100.0, 3762.0, 24.508, 100.000, 35.0, 0, True, greedy=100, 3762.0, 23.951, 100.000, 35.0, 0, True, greedy=100, 3714.0, 25.187, 100.000, 43.0, 49, True, greedy=100.0, 3679.0, 24.526, 100.000, 36.0, 5, True, greedy=100.0, 3696.0, 25.328, 100.000, 37.0, 21, True, greedy=100.0, 3762.0, 24.117, 100.000, 35.0, 0, True, greedy=100, 3683.0, 24.658, 100.000, 42.0, 11, True, greedy=100.0, 3636.0
16665, 65, 5, 7.846, 1.516, 4.292, 301.316, 0.384, 173.969, 0.969, 0.174, 2.000, 0.180, 1.000, 5062, 0.000, 0, 0, False, 34, 17.276923076923076, 7847.0, 7847.0, 8200.0, 0.447, 100.000, 0.0, -1, False, greedy=100, 8025.0, 0.224, 100.000, 1.0, -1, True, greedy=100, 7847.0, 0.221, 100.000, 2.0, -1, True, greedy=100, 8370.0, 0.195, 100.000, 1.0, -1, True, greedy=100, 8201.0, 0.226, 100.000, 1.0, -1, True, greedy=100, 8034.0, 0.197, 100.000, 1.0, -1, True, greedy=100, 8198.0, 0.231, 100.000, 1.0, -1, True, greedy=100, 7847.0, 22.667, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.668, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.408, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.663, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.530, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.879, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.774, 100.000, 2.0, 0, True, greedy=100, 7847.0, 23.281, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.974, 100.000, 2.0, 0, True, greedy=100, 7847.0, 22.199, 100.000, 2.0, 0, True, greedy=100, 7847.0
16664, 70, 6, 7.414, 1.956, 4.629, 304.802, 0.233, 186.262, 1.843, 0.367, 2.000, 0.199, 1.000, 17656, 0.000, 0, 0, False, 44, 22.928571428571427, 10244.0, 10325.0, 10904.0, 0.495, 100.000, 0.0, -1, False, greedy=100, 10893.0, 0.213, 100.000, 0.0, -1, False, greedy=100, 10347.0, 0.295, 100.000, 0.0, -1, False, greedy=100, 10826.0, 0.265, 100.000, 0.0, -1, False, greedy=100, 10551.0, 0.235, 100.000, 0.0, -1, False, greedy=100, 10689.0, 0.257, 100.000, 0.0, -1, False, greedy=100, 10717.0, 0.269, 100.000, 0.0, -1, False, greedy=100, 10325.0, 29.099, 100.000, 0.0, 2, False, greedy=100.0, 10325.0, 29.067, 100.000, 0.0, 4, False, greedy=100.0, 10325.0, 28.300, 100.000, 0.0, 4, False, greedy=100.0, 10325.0, 29.388, 100.000, 0.0, 3, False, greedy=100.0, 10325.0, 29.818, 100.000, 0.0, 6, False, greedy=93.75,ga=6.25, 10325.0, 29.528, 100.000, 0.0, 2, False, greedy=100.0, 10325.0, 29.524, 100.000, 0.0, 4, False, greedy=100.0, 10325.0, 29.406, 100.000, 0.0, 5, False, greedy=100.0, 10325.0, 29.048, 100.000, 0.0, 2, False, greedy=100.0, 10325.0, 29.606, 100.000, 0.0, 4, False, greedy=100.0, 10325.0
16666, 64, 5, 7.562, 1.527, 0.969, 300.667, 0.144, 221.099, 0.984, 0.125, 2.000, 0.127, 1.000, 5458, 0.000, 0, 0, False, 8, 1.84375, 2202.0, 3738.0, 4172.0, 1.152, 100.000, 0.0, -1, False, greedy=100, 4138.0, 0.144, 100.000, 0.0, -1, False, greedy=100, 3894.0, 0.162, 100.000, 0.0, -1, False, greedy=100, 4485.0, 0.175, 100.000, 0.0, -1, False, greedy=100, 3959.0, 0.169, 100.000, 0.0, -1, False, greedy=100, 3967.0, 0.172, 100.000, 0.0, -1, False, greedy=100, 3849.0, 0.165, 100.000, 0.0, -1, False, greedy=100, 3738.0, 19.171, 100.000, 0.0, 21, False, greedy=100.0, 3804.0, 19.826, 100.000, 0.0, 5, False, greedy=100.0, 3843.0, 19.620, 100.000, 0.0, 15, False, greedy=99.609375,ga=0.390625, 3848.0, 19.349, 100.000, 0.0, 18, False, greedy=96.09375,ga=3.90625, 3781.0, 19.215, 100.000, 0.0, 29, False, greedy=100.0, 3792.0, 19.640, 100.000, 0.0, 7, False, greedy=100.0, 3781.0, 19.251, 100.000, 0.0, 7, False, greedy=100.0, 3849.0, 19.239, 100.000, 0.0, 0, False, greedy=100, 3849.0, 19.627, 100.000, 0.0, 0, False, greedy=100, 3836.0, 19.769, 100.000, 0.0, 21, False, greedy=100.0, 3738.0
16667, 76, 6, 7.224, 2.042, 1.026, 298.661, 0.545, 117.383, 1.908, 0.291, 2.000, 0.153, 1.000, 27098, 0.000, 0, 0, False, 7, 1.7105263157894737, 1680.0, 3266.0, 3365.0, 2.762, 100.000, 13.0, -1, True, greedy=100, 3617.0, 0.484, 100.000, 15.0, -1, True, greedy=100, 3289.0, 0.353, 100.000, 17.0, -1, True, greedy=100, 3583.0, 0.306, 100.000, 21.0, -1, True, greedy=100, 3313.0, 0.378, 100.000, 15.0, -1, True, greedy=100, 3563.0, 0.465, 100.000, 23.0, -1, True, greedy=100, 3267.0, 0.298, 100.000, 17.0, -1, True, greedy=100, 3267.0, 40.380, 100.000, 17.0, 0, True, greedy=100, 3267.0, 40.144, 100.000, 17.0, 0, True, greedy=100, 3267.0, 39.888, 100.000, 17.0, 0, True, greedy=100, 3267.0, 40.650, 100.000, 17.0, 0, True, greedy=100, 3266.0, 40.194, 100.000, 18.0, 49, True, greedy=100.0, 3267.0, 39.947, 100.000, 17.0, 0, True, greedy=100, 3267.0, 41.053, 100.000, 17.0, 0, True, greedy=100, 3267.0, 41.171, 100.000, 17.0, 0, True, greedy=100, 3266.0, 40.804, 100.000, 18.0, 41, True, greedy=100.0, 3267.0, 40.600, 100.000, 17.0, 0, True, greedy=100, 3266.0
16662, 69, 9, 2.478, 7.099, 0.986, 294.930, 0.783, 58.958, 1.609, 1.427, 7.000, 0.887, 4.000, 187646, 0.000, 0, 0, False, 12, 2.4057971014492754, 3920.0, 7032.0, 7864.0, 1.420, 100.000, 47.0, -1, True, greedy=100, 8298.0, 0.392, 100.000, 42.0, -1, True, greedy=100, 7199.0, 0.369, 100.000, 55.0, -1, True, greedy=100, 8279.0, 0.313, 100.000, 46.0, -1, True, greedy=100, 7557.0, 0.482, 100.000, 50.0, -1, True, greedy=100, 8204.0, 0.344, 100.000, 47.0, -1, True, greedy=100, 7283.0, 0.367, 100.000, 55.0, -1, True, greedy=100, 7199.0, 117.388, 100.000, 55.0, 0, True, greedy=100, 7199.0, 117.528, 100.000, 55.0, 0, True, greedy=100, 7148.0, 123.441, 100.000, 55.0, 23, True, greedy=100.0, 7199.0, 124.159, 100.000, 55.0, 0, True, greedy=100, 7051.0, 123.207, 100.000, 57.0, 29, True, greedy=100.0, 7069.0, 123.032, 100.000, 57.0, 35, True, greedy=78.90625,ga=21.09375, 7032.0, 121.980, 100.000, 57.0, 20, True, greedy=79.7607421875,ga=20.2392578125, 7144.0, 123.692, 100.000, 57.0, 9, True, greedy=100.0, 7199.0, 118.689, 100.000, 55.0, 0, True, greedy=100, 7199.0, 119.429, 100.000, 55.0, 0, True, greedy=100, 7032.0
16630, 88, 17, 2.443, 13.056, 0.920, 300.735, 0.880, 33.716, 2.966, 2.409, 13.000, 0.812, 8.000, 1079018, 0.000, 0, 0, False, 6, 1.3181818181818181, 2005.0, 7470.0, 7802.0, 9.098, 100.000, 128.0, -1, True, greedy=100, 7979.0, 1.033, 100.000, 106.0, -1, True, greedy=100, 7643.0, 1.275, 100.000, 115.0, -1, True, greedy=100, 8336.0, 1.212, 100.000, 111.0, -1, True, greedy=100, 7794.0, 1.357, 100.000, 112.0, -1, True, greedy=100, 8205.0, 1.222, 100.000, 112.0, -1, True, greedy=100, 7811.0, 1.390, 100.000, 109.0, -1, True, greedy=100, 7470.0, 388.824, 100.000, 130.0, 47, True, greedy=100.0, 7560.0, 424.625, 100.000, 129.0, 11, True, greedy=100.0, 7643.0, 438.775, 100.000, 115.0, 0, True, greedy=100, 7643.0, 434.739, 100.000, 115.0, 0, True, greedy=100, 7643.0, 423.362, 100.000, 115.0, 0, True, greedy=100, 7643.0, 428.279, 100.000, 115.0, 0, True, greedy=100, 7643.0, 435.993, 100.000, 115.0, 0, True, greedy=100, 7643.0, 422.494, 100.000, 115.0, 0, True, greedy=100, 7643.0, 419.116, 100.000, 115.0, 0, True, greedy=100, 7643.0, 430.194, 100.000, 115.0, 0, True, greedy=100, 7470.0
16672, 29, 11, 2.448, 3.507, 3.345, 315.465, 0.481, 115.498, 2.000, 1.871, 3.000, 0.935, 5.000, 860, 0.000, 0, 0, False, 16, 9.137931034482758, 4490.0, 4731.0, 5050.0, 0.043, 100.000, 2.0, -1, True, greedy=100, 4828.0, 0.023, 100.000, 3.0, -1, True, greedy=100, 4937.0, 0.035, 100.000, 3.0, -1, True, greedy=100, 5039.0, 0.030, 100.000, 3.0, -1, True, greedy=100, 5083.0, 0.042, 100.000, 2.0, -1, True, greedy=100, 4967.0, 0.037, 100.000, 4.0, -1, True, greedy=100, 5182.0, 0.045, 100.000, 2.0, -1, True, greedy=100, 4731.0, 13.029, 100.000, 4.0, 3, True, greedy=100.0, 4731.0, 11.416, 100.000, 3.0, 5, True, greedy=93.75,ga=6.25, 4828.0, 12.072, 100.000, 3.0, 0, True, greedy=100, 4828.0, 12.538, 100.000, 3.0, 0, True, greedy=100, 4731.0, 12.762, 100.000, 3.0, 5, True, greedy=100.0, 4731.0, 12.394, 100.000, 4.0, 3, True, greedy=100.0, 4731.0, 12.525, 100.000, 3.0, 5, True, greedy=100.0, 4731.0, 12.496, 100.000, 4.0, 3, True, greedy=100.0, 4731.0, 14.757, 100.000, 4.0, 4, True, greedy=100.0, 4731.0, 15.498, 100.000, 4.0, 10, True, greedy=84.765625,ga=15.234375, 4731.0
16673, 10, 18, 2.800, 3.929, 1.700, 302.071, 0.720, 55.018, 4.900, 1.792, 3.500, 0.366, 5.000, 158, 0.000, 0, 0, False, 4, 2.3, 1297.0, 1318.0, 1391.0, 0.022, 100.000, 2.0, -1, True, greedy=100, 1318.0, 0.016, 100.000, 1.0, -1, True, greedy=100, 1318.0, 0.025, 100.000, 1.0, -1, True, greedy=100, 1318.0, 0.019, 100.000, 1.0, -1, True, greedy=100, 1391.0, 0.020, 100.000, 2.0, -1, True, greedy=100, 1318.0, 0.015, 100.000, 1.0, -1, True, greedy=100, 1485.0, 0.012, 100.000, 0.0, -1, False, greedy=100, 1318.0, 4.480, 100.000, 1.0, 0, True, greedy=100, 1318.0, 4.438, 100.000, 1.0, 0, True, greedy=100, 1318.0, 4.664, 100.000, 1.0, 0, True, greedy=100, 1318.0, 4.418, 100.000, 1.0, 0, True, greedy=100, 1318.0, 4.438, 100.000, 1.0, 0, True, greedy=100, 1318.0, 4.496, 100.000, 1.0, 0, True, greedy=100, 1318.0, 4.069, 100.000, 1.0, 0, True, greedy=100, 1318.0, 4.036, 100.000, 1.0, 0, True, greedy=100, 1318.0, 3.741, 100.000, 1.0, 0, True, greedy=100, 1318.0, 3.944, 100.000, 1.0, 0, True, greedy=100, 1318.0
16674, 21, 16, 2.286, 4.812, 0.857, 304.875, 0.612, 84.779, 1.952, 1.962, 5.000, 1.005, 6.000, 942, 0.000, 0, 0, False, 3, 0.8095238095238095, 1101.0, 1388.0, 1812.0, 0.104, 100.000, 2.0, -1, True, greedy=100, 1645.0, 0.016, 100.000, 5.0, -1, True, greedy=100, 1410.0, 0.032, 100.000, 9.0, -1, True, greedy=100, 1560.0, 0.020, 100.000, 4.0, -1, True, greedy=100, 1402.0, 0.040, 100.000, 7.0, -1, True, greedy=100, 1578.0, 0.040, 100.000, 5.0, -1, True, greedy=100, 1524.0, 0.039, 100.000, 4.0, -1, True, greedy=100, 1402.0, 11.534, 100.000, 7.0, 0, True, greedy=100, 1402.0, 10.490, 100.000, 7.0, 0, True, greedy=100, 1402.0, 10.546, 100.000, 7.0, 0, True, greedy=100, 1402.0, 10.961, 100.000, 7.0, 0, True, greedy=100, 1402.0, 10.254, 100.000, 7.0, 0, True, greedy=100, 1402.0, 10.489, 100.000, 7.0, 0, True, greedy=100, 1402.0, 10.564, 100.000, 7.0, 0, True, greedy=100, 1402.0, 10.397, 100.000, 7.0, 0, True, greedy=100, 1388.0, 10.721, 100.000, 5.0, 20, True, greedy=100.0, 1402.0, 10.384, 100.000, 7.0, 0, True, greedy=100, 1388.0
16671, 60, 4, 7.300, 2.984, 0.867, 301.785, 0.826, 67.674, 1.883, 0.324, 3.000, 0.172, 1.000, 215344, 0.000, 0, 0, False, 5, 1.3666666666666667, 1385.0, 3421.0, 3503.0, 2.890, 100.000, 45.0, -1, True, greedy=100, 3648.0, 0.317, 100.000, 44.0, -1, True, greedy=100, 3421.0, 0.287, 100.000, 44.0, -1, True, greedy=100, 3717.0, 0.335, 100.000, 51.0, -1, True, greedy=100, 3543.0, 0.297, 100.000, 47.0, -1, True, greedy=100, 3854.0, 0.271, 100.000, 41.0, -1, True, greedy=100, 3706.0, 0.230, 100.000, 48.0, -1, True, greedy=100, 3421.0, 33.918, 100.000, 44.0, 0, True, greedy=100, 3421.0, 35.151, 100.000, 44.0, 0, True, greedy=100, 3421.0, 34.329, 100.000, 44.0, 0, True, greedy=100, 3421.0, 40.576, 100.000, 44.0, 0, True, greedy=100, 3421.0, 35.821, 100.000, 44.0, 0, True, greedy=100, 3421.0, 34.477, 100.000, 44.0, 0, True, greedy=100, 3421.0, 35.371, 100.000, 44.0, 0, True, greedy=100, 3421.0, 34.871, 100.000, 44.0, 0, True, greedy=100, 3421.0, 35.049, 100.000, 44.0, 0, True, greedy=100, 3421.0, 35.125, 100.000, 44.0, 0, True, greedy=100, 3421.0
16668, 76, 5, 7.526, 4.002, 4.461, 301.024, 0.611, 103.082, 1.829, 0.379, 4.000, 0.207, 1.000, 648578, 0.000, 0, 0, False, 44, 21.039473684210527, 10482.0, 11155.0, 12333.0, 1.084, 100.000, 14.0, -1, True, greedy=100, 12389.0, 0.710, 100.000, 17.0, -1, True, greedy=100, 11395.0, 0.635, 100.000, 22.0, -1, True, greedy=100, 12238.0, 0.625, 100.000, 15.0, -1, True, greedy=100, 12482.0, 0.571, 100.000, 18.0, -1, True, greedy=100, 12703.0, 0.634, 100.000, 18.0, -1, True, greedy=100, 11938.0, 0.555, 100.000, 19.0, -1, True, greedy=100, 11380.0, 69.868, 100.000, 21.0, 18, True, greedy=100.0, 11238.0, 69.881, 100.000, 22.0, 12, True, greedy=93.359375,ga=6.640625, 11238.0, 70.051, 100.000, 22.0, 16, True, greedy=100.0, 11155.0, 69.372, 100.000, 21.0, 21, True, greedy=88.56201171875,ga=11.43798828125, 11395.0, 70.115, 100.000, 22.0, 0, True, greedy=100, 11330.0, 69.608, 100.000, 23.0, 24, True, greedy=98.565673828125,ga=1.434326171875, 11395.0, 76.101, 100.000, 22.0, 0, True, greedy=100, 11337.0, 69.722, 100.000, 23.0, 14, True, greedy=100.0, 11289.0, 70.766, 100.000, 21.0, 35, True, greedy=100.0, 11191.0, 70.988, 100.000, 21.0, 39, True, greedy=100.0, 11155.0
