Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, LB_res, UB, operations, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, loaded_shortest_modes, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, modes, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_forward, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_backwards, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_sons, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_all, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_time_forward, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_all_preferences, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, solution
16010, 26, 6, 7.500, 2.082, 0.654, 297.497, 0.272, 172.362, 1.808, 0.402, 2.000, 0.222, 1.000, 3478, 0.000, 0, 0, False, 2, 0.5769230769230769, 632.0, 632.0, 1427.0, 1590.0, 0.333, 100.000, 0.0, -1, greedy=100, False, 1952.0, 0.231, 100.000, 0.0, -1, greedy=100, False, 1457.0, 5.789, 100.000, 0.0, -1, greedy=100, False, 1490.0, 6.280, 100.000, 1.0, -1, greedy=100, True, 1639.0, 6.346, 100.000, 1.0, -1, greedy=100, True, 1486.0, 5.526, 100.000, 0.0, -1, greedy=100, False, 1472.0, 5.470, 100.000, 0.0, -1, greedy=100, False, 1609.0, 5.989, 100.000, 2.0, -1, greedy=100, True, 1467.0, 5.832, 100.000, 0.0, -1, greedy=100, False, 1435.0, 6.320, 100.000, 0.0, 7, greedy=100.0, False, 1457.0, 5.360, 100.000, 0.0, 0, greedy=100, False, 1435.0, 6.045, 100.000, 0.0, 8, greedy=100.0, False, 1441.0, 5.132, 100.000, 0.0, 25, greedy=100.0, False, 1457.0, 5.882, 100.000, 0.0, 0, greedy=100, False, 1427.0, 6.372, 100.000, 0.0, 44, greedy=87.5;ga=12.5, False, 1454.0, 6.045, 100.000, 0.0, 10, greedy=92.96875;ga=7.03125, False, 1441.0, 5.465, 100.000, 0.0, 29, greedy=100.0, False, 1457.0, 5.285, 100.000, 0.0, 0, greedy=100, False, 1435.0, 6.311, 100.000, 0.0, 26, greedy=100.0, False, 1427.0
16003, 39, 7, 2.436, 2.611, 0.667, 295.495, 0.639, 85.125, 1.205, 1.196, 3.000, 0.992, 3.000, 1812, 0.000, 0, 0, False, 6, 1.3333333333333333, 1774.0, 1774.0, 1971.0, 2406.0, 0.265, 100.000, 14.0, -1, greedy=100, True, 2997.0, 0.182, 100.000, 11.0, -1, greedy=100, True, 2594.0, 4.072, 100.000, 9.0, -1, greedy=100, True, 1991.0, 4.356, 100.000, 11.0, -1, greedy=100, True, 2658.0, 4.312, 100.000, 7.0, -1, greedy=100, True, 2041.0, 5.762, 100.000, 12.0, -1, greedy=100, True, 2281.0, 4.752, 100.000, 11.0, -1, greedy=100, True, 2081.0, 4.925, 100.000, 15.0, -1, greedy=100, True, 2010.0, 4.895, 100.000, 10.0, -1, greedy=100, True, 1971.0, 16.495, 100.000, 11.0, 35, greedy=100.0, True, 1971.0, 16.411, 100.000, 11.0, 42, greedy=100.0, True, 1991.0, 18.140, 100.000, 11.0, 0, greedy=100, True, 1991.0, 17.213, 100.000, 11.0, 0, greedy=100, True, 1991.0, 17.563, 100.000, 11.0, 0, greedy=100, True, 1991.0, 15.721, 100.000, 11.0, 0, greedy=100, True, 1991.0, 17.077, 100.000, 11.0, 0, greedy=100, True, 1991.0, 17.098, 100.000, 11.0, 0, greedy=100, True, 1991.0, 17.321, 100.000, 11.0, 0, greedy=100, True, 1990.0, 17.302, 100.000, 9.0, 11, greedy=100.0, True, 1971.0
16013, 19, 6, 6.789, 4.380, 2.789, 303.845, 0.879, 42.761, 2.737, 0.562, 4.000, 0.205, 2.000, 15852, 0.000, 0, 0, False, 12, 6.894736842105263, 3045.0, 3045.0, 3045.0, 3157.0, 0.070, 100.000, 8.0, -1, greedy=100, True, 3068.0, 0.021, 100.000, 10.0, -1, greedy=100, True, 3045.0, 5.594, 100.000, 10.0, -1, greedy=100, True, 3045.0, 5.228, 100.000, 11.0, -1, greedy=100, True, 3167.0, 5.383, 100.000, 8.0, -1, greedy=100, True, 3075.0, 5.366, 100.000, 9.0, -1, greedy=100, True, 3081.0, 5.461, 100.000, 11.0, -1, greedy=100, True, 3161.0, 5.281, 100.000, 10.0, -1, greedy=100, True, 3045.0, 5.592, 100.000, 11.0, -1, greedy=100, True, 3045.0, 7.010, 100.000, 10.0, 0, greedy=100, True, 3045.0, 6.790, 100.000, 10.0, 0, greedy=100, True, 3045.0, 6.840, 100.000, 10.0, 0, greedy=100, True, 3045.0, 6.625, 100.000, 10.0, 0, greedy=100, True, 3045.0, 7.114, 100.000, 10.0, 0, greedy=100, True, 3045.0, 6.776, 100.000, 10.0, 0, greedy=100, True, 3045.0, 6.244, 100.000, 10.0, 0, greedy=100, True, 3045.0, 6.622, 100.000, 10.0, 0, greedy=100, True, 3045.0, 7.025, 100.000, 10.0, 0, greedy=100, True, 3045.0, 7.045, 100.000, 10.0, 0, greedy=100, True, 3045.0
16011, 47, 5, 7.213, 1.525, 0.830, 300.605, 0.390, 171.350, 1.000, 0.000, 2.000, 0.000, 0.000, 2822, 0.000, 0, 0, False, 3, 0.9361702127659575, 953.0, 953.0, 2278.0, 2526.0, 1.145, 100.000, 3.0, -1, greedy=100, True, 2356.0, 0.880, 100.000, 1.0, -1, greedy=100, True, 2301.0, 12.862, 100.000, 2.0, -1, greedy=100, True, 2288.0, 12.105, 100.000, 4.0, -1, greedy=100, True, 2466.0, 12.897, 100.000, 1.0, -1, greedy=100, True, 2302.0, 11.714, 100.000, 3.0, -1, greedy=100, True, 2336.0, 12.703, 100.000, 2.0, -1, greedy=100, True, 2282.0, 12.505, 100.000, 3.0, -1, greedy=100, True, 2278.0, 12.158, 100.000, 3.0, -1, greedy=100, True, 2278.0, 14.775, 100.000, 3.0, 0, greedy=100, True, 2278.0, 14.020, 100.000, 3.0, 0, greedy=100, True, 2278.0, 14.225, 100.000, 3.0, 0, greedy=100, True, 2278.0, 15.050, 100.000, 3.0, 0, greedy=100, True, 2278.0, 14.260, 100.000, 3.0, 0, greedy=100, True, 2278.0, 14.229, 100.000, 3.0, 0, greedy=100, True, 2278.0, 15.077, 100.000, 3.0, 0, greedy=100, True, 2278.0, 14.770, 100.000, 3.0, 0, greedy=100, True, 2278.0, 14.300, 100.000, 3.0, 0, greedy=100, True, 2278.0, 14.745, 100.000, 3.0, 0, greedy=100, True, 2278.0
16017, 68, 5, 2.279, 1.458, 4.397, 306.284, 0.347, 185.659, 0.515, 0.503, 1.000, 0.978, 1.000, 388, 0.000, 0, 0, False, 39, 19.308823529411764, 11245.0, 11245.0, 11391.0, 12519.0, 0.120, 100.000, 0.0, -1, greedy=100, False, 12503.0, 0.110, 100.000, 1.0, -1, greedy=100, True, 11737.0, 7.647, 100.000, 0.0, -1, greedy=100, False, 11509.0, 7.447, 100.000, 0.0, -1, greedy=100, False, 11963.0, 6.899, 100.000, 0.0, -1, greedy=100, False, 11844.0, 7.527, 100.000, 0.0, -1, greedy=100, False, 11855.0, 8.817, 100.000, 0.0, -1, greedy=100, False, 11509.0, 7.523, 100.000, 0.0, -1, greedy=100, False, 11530.0, 7.383, 100.000, 0.0, -1, greedy=100, False, 11509.0, 24.997, 100.000, 0.0, 0, greedy=100, False, 11509.0, 24.776, 100.000, 0.0, 0, greedy=100, False, 11391.0, 24.760, 100.000, 0.0, 16, greedy=100.0, False, 11509.0, 25.220, 100.000, 0.0, 0, greedy=100, False, 11509.0, 24.486, 100.000, 0.0, 0, greedy=100, False, 11509.0, 25.030, 100.000, 0.0, 0, greedy=100, False, 11509.0, 25.178, 100.000, 0.0, 0, greedy=100, False, 11391.0, 25.010, 100.000, 0.0, 7, greedy=100.0, False, 11509.0, 24.494, 100.000, 0.0, 0, greedy=100, False, 11509.0, 24.771, 100.000, 0.0, 0, greedy=100, False, 11391.0
16016, 74, 5, 2.473, 1.415, 4.446, 293.344, 0.108, 227.529, 0.527, 0.503, 1.000, 0.954, 1.000, 428, 0.000, 0, 0, False, 46, 25.243243243243242, 12869.0, 12869.0, 13123.0, 14480.0, 0.120, 100.000, 0.0, -1, greedy=100, False, 14548.0, 0.070, 100.000, 0.0, -1, greedy=100, False, 13356.0, 9.132, 100.000, 0.0, -1, greedy=100, False, 13123.0, 9.968, 100.000, 0.0, -1, greedy=100, False, 13278.0, 8.507, 100.000, 0.0, -1, greedy=100, False, 14587.0, 9.164, 100.000, 0.0, -1, greedy=100, False, 13784.0, 11.005, 100.000, 0.0, -1, greedy=100, False, 13332.0, 9.207, 100.000, 0.0, -1, greedy=100, False, 13476.0, 9.232, 100.000, 0.0, -1, greedy=100, False, 13123.0, 29.720, 100.000, 0.0, 0, greedy=100, False, 13123.0, 28.918, 100.000, 0.0, 0, greedy=100, False, 13123.0, 29.709, 100.000, 0.0, 0, greedy=100, False, 13123.0, 29.536, 100.000, 0.0, 0, greedy=100, False, 13123.0, 29.797, 100.000, 0.0, 0, greedy=100, False, 13123.0, 29.755, 100.000, 0.0, 0, greedy=100, False, 13123.0, 28.801, 100.000, 0.0, 0, greedy=100, False, 13123.0, 28.859, 100.000, 0.0, 0, greedy=100, False, 13123.0, 29.430, 100.000, 0.0, 0, greedy=100, False, 13123.0, 30.650, 100.000, 0.0, 0, greedy=100, False, 13123.0
16018, 73, 3, 2.452, 1.503, 0.973, 308.637, 0.134, 229.595, 0.521, 0.503, 2.000, 0.966, 1.000, 2340, 0.000, 0, 0, False, 9, 1.6712328767123288, 2746.0, 2746.0, 8054.0, 8485.0, 0.440, 100.000, 0.0, -1, greedy=100, False, 9889.0, 0.310, 100.000, 0.0, -1, greedy=100, False, 8435.0, 8.929, 100.000, 0.0, -1, greedy=100, False, 8363.0, 9.054, 100.000, 0.0, -1, greedy=100, False, 8725.0, 8.965, 100.000, 0.0, -1, greedy=100, False, 8539.0, 9.011, 100.000, 0.0, -1, greedy=100, False, 8862.0, 9.010, 100.000, 0.0, -1, greedy=100, False, 8479.0, 9.233, 100.000, 0.0, -1, greedy=100, False, 8318.0, 9.015, 100.000, 0.0, -1, greedy=100, False, 8269.0, 27.041, 100.000, 0.0, 27, greedy=100.0, False, 8054.0, 27.420, 100.000, 0.0, 19, greedy=100.0, False, 8308.0, 27.440, 100.000, 0.0, 14, greedy=94.62890625;ga=5.37109375, False, 8228.0, 27.355, 100.000, 0.0, 4, greedy=100.0, False, 8318.0, 28.410, 100.000, 0.0, 0, greedy=100, False, 8267.0, 27.100, 100.000, 0.0, 44, greedy=100.0, False, 8283.0, 26.900, 100.000, 0.0, 49, greedy=98.6328125;ga=1.3671875, False, 8155.0, 27.166, 100.000, 0.0, 14, greedy=100.0, False, 8111.0, 27.530, 100.000, 0.0, 50, greedy=100.0, False, 8267.0, 28.240, 100.000, 0.0, 19, greedy=100.0, False, 8054.0
16019, 76, 6, 2.342, 1.994, 1.079, 300.157, 0.520, 121.561, 0.816, 0.828, 2.000, 1.015, 2.000, 2604, 0.000, 0, 0, False, 16, 3.1052631578947367, 4552.0, 4552.0, 4757.0, 6199.0, 0.510, 100.000, 5.0, -1, greedy=100, True, 6377.0, 0.390, 100.000, 4.0, -1, greedy=100, True, 6088.0, 12.312, 100.000, 5.0, -1, greedy=100, True, 4879.0, 11.695, 100.000, 7.0, -1, greedy=100, True, 6202.0, 12.347, 100.000, 11.0, -1, greedy=100, True, 5323.0, 12.560, 100.000, 7.0, -1, greedy=100, True, 5107.0, 13.048, 100.000, 11.0, -1, greedy=100, True, 5325.0, 13.009, 100.000, 8.0, -1, greedy=100, True, 4848.0, 11.997, 100.000, 6.0, -1, greedy=100, True, 4762.0, 41.950, 100.000, 3.0, 48, greedy=100.0, True, 4848.0, 42.092, 100.000, 6.0, 0, greedy=100, True, 4802.0, 42.680, 100.000, 8.0, 10, greedy=100.0, True, 4848.0, 41.830, 100.000, 6.0, 0, greedy=100, True, 4757.0, 41.700, 100.000, 5.0, 50, greedy=93.45703125;ga=6.54296875, True, 4794.0, 43.232, 100.000, 6.0, 43, greedy=100.0, True, 4848.0, 41.038, 100.000, 6.0, 0, greedy=100, True, 4782.0, 41.370, 100.000, 6.0, 46, greedy=100.0, True, 4815.0, 42.430, 100.000, 7.0, 3, greedy=100.0, True, 4848.0, 39.665, 100.000, 6.0, 0, greedy=100, True, 4757.0
16015, 44, 7, 6.977, 5.550, 1.023, 299.583, 0.906, 32.721, 2.682, 0.601, 5.000, 0.224, 2.000, 371966, 0.000, 0, 0, False, 7, 1.8181818181818181, 1909.0, 1909.0, 2177.0, 2606.0, 1.780, 100.000, 83.0, -1, greedy=100, True, 3582.0, 0.320, 100.000, 50.0, -1, greedy=100, True, 2507.0, 33.079, 100.000, 72.0, -1, greedy=100, True, 2190.0, 34.633, 100.000, 71.0, -1, greedy=100, True, 2529.0, 35.259, 100.000, 69.0, -1, greedy=100, True, 2249.0, 34.084, 100.000, 90.0, -1, greedy=100, True, 2338.0, 35.268, 100.000, 89.0, -1, greedy=100, True, 2218.0, 36.554, 100.000, 85.0, -1, greedy=100, True, 2217.0, 34.679, 100.000, 88.0, -1, greedy=100, True, 2190.0, 37.990, 100.000, 71.0, 0, greedy=100, True, 2177.0, 38.050, 100.000, 74.0, 13, greedy=89.0625;ga=10.9375, True, 2190.0, 39.194, 100.000, 71.0, 0, greedy=100, True, 2190.0, 41.373, 100.000, 71.0, 0, greedy=100, True, 2190.0, 39.372, 100.000, 71.0, 0, greedy=100, True, 2190.0, 40.207, 100.000, 71.0, 0, greedy=100, True, 2190.0, 39.059, 100.000, 71.0, 0, greedy=100, True, 2190.0, 38.010, 100.000, 71.0, 0, greedy=100, True, 2190.0, 37.805, 100.000, 71.0, 0, greedy=100, True, 2190.0, 38.075, 100.000, 71.0, 0, greedy=100, True, 2177.0
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 36, 20.11111111111111, 8458.0, 8458.0, 8505.0, 9169.0, 0.340, 100.000, 0.0, -1, greedy=100, False, 9255.0, 0.260, 100.000, 0.0, -1, greedy=100, False, 8846.0, 20.875, 100.000, 0.0, -1, greedy=100, False, 8505.0, 19.516, 100.000, 0.0, -1, greedy=100, False, 8767.0, 20.268, 100.000, 0.0, -1, greedy=100, False, 8939.0, 20.226, 100.000, 0.0, -1, greedy=100, False, 8882.0, 21.793, 100.000, 0.0, -1, greedy=100, False, 8802.0, 20.189, 100.000, 0.0, -1, greedy=100, False, 8719.0, 20.516, 100.000, 0.0, -1, greedy=100, False, 8505.0, 20.660, 100.000, 0.0, 0, greedy=100, False, 8505.0, 20.360, 100.000, 0.0, 0, greedy=100, False, 8505.0, 21.116, 100.000, 0.0, 0, greedy=100, False, 8505.0, 20.640, 100.000, 0.0, 0, greedy=100, False, 8505.0, 20.750, 100.000, 0.0, 0, greedy=100, False, 8505.0, 20.500, 100.000, 0.0, 0, greedy=100, False, 8505.0, 20.919, 100.000, 0.0, 0, greedy=100, False, 8505.0, 20.551, 100.000, 0.0, 0, greedy=100, False, 8505.0, 19.851, 100.000, 0.0, 0, greedy=100, False, 8505.0, 20.049, 100.000, 0.0, 0, greedy=100, False, 8505.0
16014, 48, 7, 7.229, 5.499, 0.938, 298.081, 0.717, 75.965, 2.833, 0.429, 5.000, 0.152, 2.000, 458988, 0.000, 0, 0, False, 9, 2.5, 2150.0, 2150.0, 4208.0, 4415.0, 2.049, 100.000, 20.0, -1, greedy=100, True, 5882.0, 0.280, 100.000, 15.0, -1, greedy=100, True, 4706.0, 39.783, 100.000, 21.0, -1, greedy=100, True, 4424.0, 44.255, 100.000, 22.0, -1, greedy=100, True, 4803.0, 43.847, 100.000, 23.0, -1, greedy=100, True, 4488.0, 47.428, 100.000, 24.0, -1, greedy=100, True, 4649.0, 42.956, 100.000, 21.0, -1, greedy=100, True, 4530.0, 46.330, 100.000, 27.0, -1, greedy=100, True, 4369.0, 43.668, 100.000, 29.0, -1, greedy=100, True, 4260.0, 47.530, 100.000, 22.0, 34, greedy=100.0, True, 4369.0, 52.420, 100.000, 29.0, 0, greedy=100, True, 4240.0, 47.540, 100.000, 21.0, 12, greedy=100.0, True, 4369.0, 51.560, 100.000, 29.0, 0, greedy=100, True, 4369.0, 47.105, 100.000, 29.0, 0, greedy=100, True, 4208.0, 46.366, 100.000, 20.0, 6, greedy=100.0, True, 4252.0, 45.893, 100.000, 22.0, 29, greedy=100.0, True, 4369.0, 48.090, 100.000, 29.0, 0, greedy=100, True, 4208.0, 45.595, 100.000, 20.0, 40, greedy=100.0, True, 4369.0, 48.310, 100.000, 29.0, 0, greedy=100, True, 4208.0
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 8, 1.6603773584905661, 1993.0, 1993.0, 2793.0, 3081.0, 1.250, 100.000, 0.0, -1, greedy=100, False, 3478.0, 0.920, 100.000, 0.0, -1, greedy=100, False, 3279.0, 17.020, 100.000, 0.0, -1, greedy=100, False, 3066.0, 17.465, 100.000, 0.0, -1, greedy=100, False, 3175.0, 18.342, 100.000, 1.0, -1, greedy=100, True, 2990.0, 17.382, 100.000, 1.0, -1, greedy=100, True, 3137.0, 17.301, 100.000, 0.0, -1, greedy=100, False, 2940.0, 17.201, 100.000, 1.0, -1, greedy=100, True, 2793.0, 17.640, 100.000, 0.0, -1, greedy=100, False, 2793.0, 17.332, 100.000, 0.0, 0, greedy=100, False, 2793.0, 16.480, 100.000, 0.0, 0, greedy=100, False, 2793.0, 16.780, 100.000, 0.0, 0, greedy=100, False, 2793.0, 17.290, 100.000, 0.0, 0, greedy=100, False, 2793.0, 17.800, 100.000, 0.0, 0, greedy=100, False, 2793.0, 17.104, 100.000, 0.0, 0, greedy=100, False, 2793.0, 16.906, 100.000, 0.0, 0, greedy=100, False, 2793.0, 21.130, 100.000, 0.0, 0, greedy=100, False, 2793.0, 20.550, 100.000, 0.0, 0, greedy=100, False, 2793.0, 18.410, 100.000, 0.0, 0, greedy=100, False, 2793.0
16022, 62, 5, 2.468, 3.993, 0.984, 299.928, 0.604, 103.311, 0.871, 0.820, 4.000, 0.941, 2.000, 51642, 0.000, 0, 0, False, 7, 1.903225806451613, 2303.0, 2303.0, 7781.0, 7978.0, 1.226, 100.000, 16.0, -1, greedy=100, True, 9153.0, 0.434, 100.000, 16.0, -1, greedy=100, True, 8293.0, 16.022, 100.000, 15.0, -1, greedy=100, True, 7928.0, 19.546, 100.000, 17.0, -1, greedy=100, True, 8858.0, 19.708, 100.000, 22.0, -1, greedy=100, True, 8128.0, 19.200, 100.000, 18.0, -1, greedy=100, True, 8520.0, 17.537, 100.000, 15.0, -1, greedy=100, True, 8026.0, 18.267, 100.000, 14.0, -1, greedy=100, True, 8050.0, 18.088, 100.000, 15.0, -1, greedy=100, True, 7803.0, 58.595, 100.000, 16.0, 33, greedy=100.0, True, 7928.0, 56.371, 100.000, 17.0, 0, greedy=100, True, 7781.0, 56.080, 100.000, 19.0, 31, greedy=100.0, True, 7862.0, 56.680, 100.000, 18.0, 35, greedy=100.0, True, 7847.0, 55.835, 100.000, 18.0, 42, greedy=100.0, True, 7891.0, 55.105, 100.000, 15.0, 6, greedy=100.0, True, 7928.0, 55.293, 100.000, 17.0, 0, greedy=100, True, 7836.0, 59.241, 100.000, 18.0, 23, greedy=100.0, True, 7882.0, 60.350, 100.000, 17.0, 46, greedy=100.0, True, 7911.0, 55.430, 100.000, 17.0, 29, greedy=100.0, True, 7781.0
16025, 77, 4, 7.584, 1.491, 4.416, 295.348, 0.363, 174.898, 0.974, 0.160, 1.000, 0.164, 1.000, 11222, 0.000, 0, 0, False, 44, 20, 10027.0, 10027.0, 10047.0, 10347.0, 0.645, 100.000, 1.0, -1, greedy=100, True, 11528.0, 0.284, 100.000, 1.0, -1, greedy=100, True, 10469.0, 28.489, 100.000, 2.0, -1, greedy=100, True, 10047.0, 28.739, 100.000, 3.0, -1, greedy=100, True, 10487.0, 26.778, 100.000, 2.0, -1, greedy=100, True, 10416.0, 27.993, 100.000, 3.0, -1, greedy=100, True, 10524.0, 29.507, 100.000, 4.0, -1, greedy=100, True, 10482.0, 27.253, 100.000, 1.0, -1, greedy=100, True, 10175.0, 28.239, 100.000, 2.0, -1, greedy=100, True, 10047.0, 30.390, 100.000, 3.0, 0, greedy=100, True, 10047.0, 30.170, 100.000, 3.0, 0, greedy=100, True, 10047.0, 30.540, 100.000, 3.0, 0, greedy=100, True, 10047.0, 32.050, 100.000, 3.0, 0, greedy=100, True, 10047.0, 34.660, 100.000, 3.0, 0, greedy=100, True, 10047.0, 31.640, 100.000, 3.0, 0, greedy=100, True, 10047.0, 30.960, 100.000, 3.0, 0, greedy=100, True, 10047.0, 29.730, 100.000, 3.0, 0, greedy=100, True, 10047.0, 30.470, 100.000, 3.0, 0, greedy=100, True, 10047.0, 30.480, 100.000, 3.0, 0, greedy=100, True, 10047.0
16020, 59, 9, 2.559, 6.894, 4.305, 293.344, 0.769, 61.380, 1.797, 1.399, 7.000, 0.779, 4.000, 112792, 0.000, 0, 0, False, 36, 16.915254237288135, 9529.0, 9529.0, 9695.0, 10900.0, 0.500, 100.000, 16.0, -1, greedy=100, True, 11024.0, 0.245, 100.000, 13.0, -1, greedy=100, True, 10570.0, 24.956, 100.000, 18.0, -1, greedy=100, True, 9752.0, 25.029, 100.000, 24.0, -1, greedy=100, True, 10761.0, 25.104, 100.000, 17.0, -1, greedy=100, True, 10892.0, 25.005, 100.000, 20.0, -1, greedy=100, True, 10878.0, 25.598, 100.000, 19.0, -1, greedy=100, True, 10204.0, 25.109, 100.000, 21.0, -1, greedy=100, True, 10047.0, 25.243, 100.000, 22.0, -1, greedy=100, True, 9752.0, 85.401, 100.000, 24.0, 0, greedy=100, True, 9695.0, 85.801, 100.000, 23.0, 10, greedy=100.0, True, 9752.0, 86.353, 100.000, 24.0, 0, greedy=100, True, 9752.0, 82.230, 100.000, 24.0, 0, greedy=100, True, 9702.0, 80.590, 100.000, 23.0, 6, greedy=100.0, True, 9730.0, 80.743, 100.000, 23.0, 9, greedy=100.0, True, 9702.0, 80.894, 100.000, 23.0, 3, greedy=100.0, True, 9752.0, 88.847, 100.000, 24.0, 0, greedy=100, True, 9752.0, 82.930, 100.000, 24.0, 0, greedy=100, True, 9752.0, 81.340, 100.000, 24.0, 0, greedy=100, True, 9695.0
16021, 79, 5, 2.633, 4.010, 4.532, 306.139, 0.862, 49.953, 1.063, 0.867, 4.000, 0.816, 2.000, 87468, 0.000, 0, 0, False, 47, 22.60759493670886, 13213.0, 13213.0, 13222.0, 14049.0, 0.388, 100.000, 21.0, -1, greedy=100, True, 14526.0, 0.141, 100.000, 15.0, -1, greedy=100, True, 13776.0, 28.620, 100.000, 24.0, -1, greedy=100, True, 13222.0, 28.016, 100.000, 32.0, -1, greedy=100, True, 13682.0, 27.979, 100.000, 33.0, -1, greedy=100, True, 13630.0, 27.443, 100.000, 31.0, -1, greedy=100, True, 13829.0, 29.366, 100.000, 31.0, -1, greedy=100, True, 13450.0, 28.222, 100.000, 34.0, -1, greedy=100, True, 13378.0, 29.740, 100.000, 30.0, -1, greedy=100, True, 13222.0, 84.008, 100.000, 32.0, 0, greedy=100, True, 13222.0, 83.590, 100.000, 32.0, 0, greedy=100, True, 13222.0, 80.253, 100.000, 32.0, 0, greedy=100, True, 13222.0, 80.490, 100.000, 32.0, 0, greedy=100, True, 13222.0, 81.761, 100.000, 32.0, 0, greedy=100, True, 13222.0, 81.875, 100.000, 32.0, 0, greedy=100, True, 13222.0, 88.531, 100.000, 32.0, 0, greedy=100, True, 13222.0, 80.094, 100.000, 32.0, 0, greedy=100, True, 13222.0, 80.990, 100.000, 32.0, 0, greedy=100, True, 13222.0, 80.923, 100.000, 32.0, 0, greedy=100, True, 13222.0
16033, 22, 11, 2.818, 3.177, 2.818, 308.661, 0.655, 69.589, 2.727, 1.518, 3.000, 0.556, 5.000, 632, 0.000, 0, 0, False, 11, 5.636363636363637, 3349.0, 3349.0, 3349.0, 3551.0, 0.040, 100.000, 0.0, -1, greedy=100, False, 3702.0, 0.030, 100.000, 2.0, -1, greedy=100, True, 3349.0, 2.600, 100.000, 3.0, -1, greedy=100, True, 3349.0, 2.502, 100.000, 3.0, -1, greedy=100, True, 3349.0, 2.521, 100.000, 3.0, -1, greedy=100, True, 3451.0, 2.785, 100.000, 3.0, -1, greedy=100, True, 3451.0, 2.802, 100.000, 3.0, -1, greedy=100, True, 3418.0, 2.386, 100.000, 3.0, -1, greedy=100, True, 3349.0, 2.556, 100.000, 2.0, -1, greedy=100, True, 3349.0, 7.290, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.620, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.471, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.555, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.384, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.441, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.330, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.440, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.512, 100.000, 3.0, 0, greedy=100, True, 3349.0, 7.662, 100.000, 3.0, 0, greedy=100, True, 3349.0
