Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16459, 47, 4, 7.489, 1.491, 0.723, 299.724, 0.365, 176.722, 1.000, 0.000, 1.000, 0.000, 0.000, 4288, 0.000, 0, 0, False, 7, 1.2127659574468086, 1769.0, 2901.0, 3208.0, 0.139, 100.000, 1.0, -1, True, 3485.0, 0.643, 100.000, 3.0, -1, True, 2901.0, 0.114, 100.000, 0.0, -1, False, 3187.0, 0.116, 100.000, 3.0, -1, True, 3122.0, 0.094, 100.000, 1.0, -1, True, 3151.0, 0.122, 100.000, 1.0, -1, True, 3002.0, 0.109, 100.000, 2.0, -1, True, 2901.0
16442, 85, 18, 7.365, 4.770, 0.988, 301.625, 0.565, 84.132, 6.518, 1.453, 5.000, 0.223, 8.000, 192516, 0.000, 0, 0, False, 9, 2.1882352941176473, 2286.0, 2896.0, 3737.0, 0.833, 100.000, 30.0, -1, True, 3849.0, 5.820, 100.000, 10.0, -1, True, 2916.0, 0.845, 100.000, 18.0, -1, True, 3671.0, 0.958, 100.000, 21.0, -1, True, 2992.0, 0.914, 100.000, 14.0, -1, True, 3566.0, 1.009, 100.000, 27.0, -1, True, 2896.0, 0.905, 100.000, 22.0, -1, True, 2896.0
16464, 58, 6, 2.621, 1.993, 4.569, 297.480, 0.254, 176.858, 1.103, 0.810, 2.000, 0.734, 2.000, 1682, 0.000, 0, 0, False, 36, 17.93103448275862, 9625.0, 9973.0, 10141.0, 0.073, 100.000, 1.0, -1, True, 10557.0, 0.113, 100.000, 0.0, -1, False, 9973.0, 0.088, 100.000, 0.0, -1, False, 10711.0, 0.075, 100.000, 0.0, -1, False, 10693.0, 0.064, 100.000, 0.0, -1, False, 10980.0, 0.078, 100.000, 1.0, -1, True, 10164.0, 0.067, 100.000, 1.0, -1, True, 9973.0
16465, 67, 7, 2.716, 2.418, 4.955, 290.544, 0.618, 92.093, 1.493, 1.078, 2.000, 0.722, 3.000, 4212, 0.000, 0, 0, False, 46, 23.567164179104477, 12003.0, 12018.0, 12210.0, 0.101, 100.000, 7.0, -1, True, 12168.0, 0.178, 100.000, 7.0, -1, True, 12018.0, 0.141, 100.000, 11.0, -1, True, 12204.0, 0.125, 100.000, 7.0, -1, True, 12166.0, 0.112, 100.000, 5.0, -1, True, 12189.0, 0.098, 100.000, 7.0, -1, True, 12212.0, 0.123, 100.000, 6.0, -1, True, 12018.0
16462, 33, 8, 6.818, 6.116, 0.848, 300.933, 0.736, 69.749, 3.333, 0.692, 6.000, 0.208, 2.000, 215166, 0.000, 0, 0, False, 6, 1.2424242424242424, 1532.0, 3007.0, 3284.0, 0.216, 100.000, 15.0, -1, True, 3226.0, 0.778, 100.000, 14.0, -1, True, 3034.0, 0.177, 100.000, 20.0, -1, True, 3463.0, 0.231, 100.000, 19.0, -1, True, 3007.0, 0.175, 100.000, 21.0, -1, True, 3392.0, 0.192, 100.000, 14.0, -1, True, 3071.0, 0.218, 100.000, 16.0, -1, True, 3007.0
16466, 74, 9, 2.284, 2.456, 0.892, 303.166, 0.324, 151.499, 1.243, 1.108, 2.000, 0.891, 3.000, 2686, 0.000, 0, 0, False, 13, 3.2027027027027026, 3968.0, 5048.0, 6661.0, 0.129, 100.000, 2.0, -1, True, 6625.0, 0.597, 100.000, 3.0, -1, True, 5048.0, 0.100, 100.000, 3.0, -1, True, 6194.0, 0.107, 100.000, 3.0, -1, True, 5837.0, 0.134, 100.000, 4.0, -1, True, 5861.0, 0.135, 100.000, 6.0, -1, True, 5633.0, 0.129, 100.000, 4.0, -1, True, 5048.0
16463, 36, 7, 7.500, 5.478, 0.944, 303.811, 0.898, 33.091, 2.833, 0.378, 5.000, 0.133, 1.000, 267982, 0.000, 0, 0, False, 5, 1.5, 1440.0, 1665.0, 2078.0, 0.260, 100.000, 70.0, -1, True, 2133.0, 1.148, 100.000, 68.0, -1, True, 1727.0, 0.199, 100.000, 81.0, -1, True, 2190.0, 0.196, 100.000, 67.0, -1, True, 1834.0, 0.264, 100.000, 61.0, -1, True, 1930.0, 0.220, 100.000, 67.0, -1, True, 1665.0, 0.242, 100.000, 81.0, -1, True, 1665.0
16467, 78, 7, 2.359, 2.408, 0.936, 301.929, 0.581, 97.454, 1.231, 1.127, 2.000, 0.916, 3.000, 5554, 0.000, 0, 0, False, 9, 1.4487179487179487, 2981.0, 4058.0, 4845.0, 0.144, 100.000, 14.0, -1, True, 5074.0, 0.913, 100.000, 15.0, -1, True, 4058.0, 0.148, 100.000, 23.0, -1, True, 4576.0, 0.161, 100.000, 19.0, -1, True, 4209.0, 0.122, 100.000, 21.0, -1, True, 4956.0, 0.135, 100.000, 12.0, -1, True, 4121.0, 0.111, 100.000, 21.0, -1, True, 4058.0
16468, 54, 9, 2.407, 7.015, 4.278, 286.546, 0.771, 58.030, 1.796, 1.471, 7.000, 0.819, 4.000, 82156, 0.000, 0, 0, False, 33, 17.166666666666668, 8720.0, 9138.0, 9799.0, 0.206, 100.000, 12.0, -1, True, 9821.0, 0.308, 100.000, 14.0, -1, True, 9138.0, 0.214, 100.000, 18.0, -1, True, 10343.0, 0.219, 100.000, 13.0, -1, True, 9923.0, 0.249, 100.000, 15.0, -1, True, 10020.0, 0.198, 100.000, 16.0, -1, True, 9696.0, 0.186, 100.000, 15.0, -1, True, 9138.0
16470, 54, 9, 2.574, 6.957, 0.852, 297.784, 0.772, 61.212, 1.704, 1.369, 7.000, 0.803, 4.000, 123510, 0.000, 0, 0, False, 6, 1.2962962962962963, 1888.0, 5613.0, 6236.0, 0.207, 100.000, 29.0, -1, True, 5613.0, 1.538, 100.000, 40.0, -1, True, 5747.0, 0.215, 100.000, 39.0, -1, True, 5991.0, 0.255, 100.000, 39.0, -1, True, 5952.0, 0.204, 100.000, 36.0, -1, True, 6182.0, 0.186, 100.000, 37.0, -1, True, 5909.0, 0.218, 100.000, 38.0, -1, True, 5613.0
16472, 55, 3, 7.818, 1.491, 4.145, 297.560, 0.120, 224.014, 1.000, 0.000, 1.000, 0.000, 0.000, 9936, 0.000, 0, 0, False, 39, 18.4, 8883.0, 8894.0, 9006.0, 0.105, 100.000, 0.0, -1, False, 9047.0, 0.183, 100.000, 0.0, -1, False, 8894.0, 0.125, 100.000, 0.0, -1, False, 9001.0, 0.132, 100.000, 0.0, -1, False, 9356.0, 0.136, 100.000, 0.0, -1, False, 9086.0, 0.133, 100.000, 0.0, -1, False, 8894.0, 0.143, 100.000, 0.0, -1, False, 8894.0
16469, 92, 5, 2.543, 4.038, 4.935, 300.359, 0.869, 48.005, 0.978, 0.838, 4.000, 0.857, 2.000, 110660, 0.000, 0, 0, False, 57, 27.934782608695652, 15432.0, 15495.0, 16191.0, 0.312, 100.000, 38.0, -1, True, 16279.0, 0.454, 100.000, 31.0, -1, True, 15495.0, 0.303, 100.000, 40.0, -1, True, 16432.0, 0.332, 100.000, 32.0, -1, True, 15753.0, 0.283, 100.000, 40.0, -1, True, 16039.0, 0.298, 100.000, 35.0, -1, True, 15788.0, 0.343, 100.000, 36.0, -1, True, 15495.0
16475, 68, 5, 7.206, 1.545, 1.059, 301.169, 0.409, 168.480, 0.985, 0.121, 2.000, 0.123, 1.000, 5994, 0.000, 0, 0, False, 8, 2.0588235294117645, 2014.0, 3357.0, 3675.0, 0.208, 100.000, 4.0, -1, True, 3662.0, 1.232, 100.000, 2.0, -1, True, 3357.0, 0.180, 100.000, 2.0, -1, True, 4076.0, 0.199, 100.000, 6.0, -1, True, 3555.0, 0.166, 100.000, 3.0, -1, True, 3686.0, 0.194, 100.000, 4.0, -1, True, 3562.0, 0.232, 100.000, 1.0, -1, True, 3357.0
16445, 77, 10, 7.727, 7.442, 4.429, 304.000, 0.930, 23.298, 4.442, 0.786, 7.000, 0.177, 3.000, 2194184, 0.000, 0, 0, False, 42, 21.558441558441558, 10081.0, 10215.0, 10303.0, 1.235, 100.000, 60.0, -1, True, 10684.0, 2.018, 100.000, 53.0, -1, True, 10215.0, 1.218, 100.000, 53.0, -1, True, 10535.0, 1.186, 100.000, 52.0, -1, True, 10320.0, 1.252, 100.000, 55.0, -1, True, 10408.0, 1.268, 100.000, 53.0, -1, True, 10324.0, 1.245, 100.000, 58.0, -1, True, 10215.0
16471, 97, 7, 2.402, 5.378, 0.711, 294.742, 0.898, 33.737, 1.351, 1.217, 5.000, 0.901, 3.000, 208832, 0.000, 0, 0, False, 7, 1.175257731958763, 1929.0, 4958.0, 5676.0, 0.486, 100.000, 172.0, -1, True, 5498.0, 5.598, 100.000, 174.0, -1, True, 4958.0, 0.481, 100.000, 177.0, -1, True, 5908.0, 0.612, 100.000, 179.0, -1, True, 5075.0, 0.525, 100.000, 197.0, -1, True, 5560.0, 0.486, 100.000, 168.0, -1, True, 5019.0, 0.543, 100.000, 184.0, -1, True, 4958.0
16473, 99, 5, 7.646, 1.495, 4.848, 301.162, 0.367, 177.419, 0.990, 0.101, 1.000, 0.102, 1.000, 11706, 0.000, 0, 0, False, 58, 25.626262626262626, 13334.0, 13406.0, 13750.0, 0.383, 100.000, 2.0, -1, True, 13968.0, 0.754, 100.000, 0.0, -1, False, 13406.0, 0.430, 100.000, 3.0, -1, True, 13828.0, 0.384, 100.000, 1.0, -1, True, 13639.0, 0.472, 100.000, 1.0, -1, True, 13727.0, 0.444, 100.000, 1.0, -1, True, 13418.0, 0.422, 100.000, 3.0, -1, True, 13406.0
16474, 95, 4, 7.558, 1.518, 0.916, 301.521, 0.130, 223.701, 0.979, 0.144, 2.000, 0.147, 1.000, 20782, 0.000, 0, 0, False, 11, 1.8736842105263158, 2742.0, 7000.0, 7536.0, 0.377, 100.000, 0.0, -1, False, 7271.0, 2.797, 100.000, 0.0, -1, False, 7350.0, 0.408, 100.000, 0.0, -1, False, 7868.0, 0.377, 100.000, 0.0, -1, False, 7408.0, 0.428, 100.000, 0.0, -1, False, 7720.0, 0.371, 100.000, 0.0, -1, False, 7000.0, 0.422, 100.000, 0.0, -1, False, 7000.0
16480, 35, 15, 2.514, 4.864, 3.800, 307.568, 0.606, 85.572, 2.486, 2.280, 5.000, 0.917, 7.000, 2840, 0.000, 0, 0, False, 21, 11.885714285714286, 6316.0, 6476.0, 6672.0, 0.065, 100.000, 3.0, -1, True, 6815.0, 0.110, 100.000, 4.0, -1, True, 6476.0, 0.087, 100.000, 2.0, -1, True, 6661.0, 0.074, 100.000, 4.0, -1, True, 6689.0, 0.069, 100.000, 6.0, -1, True, 6717.0, 0.056, 100.000, 3.0, -1, True, 6585.0, 0.086, 100.000, 6.0, -1, True, 6476.0
16477, 52, 5, 7.731, 4.017, 4.019, 302.595, 0.869, 48.529, 1.885, 0.379, 4.000, 0.201, 2.000, 288906, 0.000, 0, 0, False, 31, 15.826923076923077, 7318.0, 7504.0, 7760.0, 0.314, 100.000, 23.0, -1, True, 7935.0, 0.419, 100.000, 22.0, -1, True, 7504.0, 0.290, 100.000, 27.0, -1, True, 7689.0, 0.351, 100.000, 26.0, -1, True, 7706.0, 0.286, 100.000, 28.0, -1, True, 7749.0, 0.270, 100.000, 26.0, -1, True, 7669.0, 0.310, 100.000, 24.0, -1, True, 7504.0
16481, 49, 17, 2.612, 4.617, 3.796, 301.547, 0.715, 44.878, 2.837, 2.384, 5.000, 0.840, 7.000, 6274, 0.000, 0, 0, False, 25, 12.63265306122449, 6721.0, 6781.0, 6930.0, 0.124, 100.000, 16.0, -1, True, 7056.0, 0.247, 100.000, 19.0, -1, True, 6781.0, 0.135, 100.000, 13.0, -1, True, 7282.0, 0.105, 100.000, 10.0, -1, True, 7087.0, 0.133, 100.000, 16.0, -1, True, 7040.0, 0.138, 100.000, 11.0, -1, True, 6907.0, 0.130, 100.000, 16.0, -1, True, 6781.0
16483, 23, 18, 2.783, 4.891, 0.609, 312.641, 0.782, 42.179, 3.870, 2.943, 5.000, 0.761, 8.000, 1942, 0.001, 0, 0, False, 3, 0.7391304347826086, 1046.0, 1084.0, 1170.0, 0.028, 100.000, 16.0, -1, True, 1223.0, 0.190, 100.000, 13.0, -1, True, 1107.0, 0.028, 100.000, 13.0, -1, True, 1300.0, 0.039, 100.000, 5.0, -1, True, 1139.0, 0.043, 100.000, 18.0, -1, True, 1107.0, 0.036, 100.000, 16.0, -1, True, 1084.0, 0.036, 100.000, 13.0, -1, True, 1084.0
16447, 55, 17, 7.618, 12.776, 0.709, 299.828, 0.959, 12.938, 6.709, 1.212, 12.000, 0.181, 5.000, 3611678, 0.000, 0, 0, False, 5, 1.0545454545454545, 1374.0, 1675.0, 2016.0, 1.103, 100.000, 220.0, -1, True, 2091.0, 9.923, 100.000, 214.0, -1, True, 1675.0, 1.555, 100.000, 263.0, -1, True, 2056.0, 1.363, 100.000, 209.0, -1, True, 1716.0, 1.319, 100.000, 242.0, -1, True, 1996.0, 1.393, 100.000, 223.0, -1, True, 1759.0, 1.346, 100.000, 238.0, -1, True, 1675.0
16484, 16, 11, 2.938, 8.532, 2.500, 293.957, 0.809, 49.584, 3.000, 1.897, 9.000, 0.632, 5.000, 6626, 0.000, 0, 0, False, 9, 4.5, 2390.0, 2493.0, 2793.0, 0.036, 100.000, 5.0, -1, True, 2655.0, 0.046, 100.000, 5.0, -1, True, 2493.0, 0.036, 100.000, 6.0, -1, True, 2698.0, 0.027, 100.000, 7.0, -1, True, 2759.0, 0.029, 100.000, 5.0, -1, True, 2857.0, 0.033, 100.000, 5.0, -1, True, 2919.0, 0.038, 100.000, 5.0, -1, True, 2493.0
16482, 50, 19, 2.420, 5.835, 0.740, 298.364, 0.657, 70.479, 2.960, 2.806, 6.000, 0.948, 8.000, 13124, 0.000, 0, 0, False, 4, 0.82, 1392.0, 2777.0, 3076.0, 0.158, 100.000, 9.0, -1, True, 3524.0, 0.908, 100.000, 17.0, -1, True, 2861.0, 0.166, 100.000, 16.0, -1, True, 2912.0, 0.163, 100.000, 14.0, -1, True, 2933.0, 0.159, 100.000, 20.0, -1, True, 3021.0, 0.137, 100.000, 28.0, -1, True, 2777.0, 0.176, 100.000, 19.0, -1, True, 2777.0
16478, 69, 3, 7.275, 2.506, 0.884, 308.456, 0.377, 158.446, 0.986, 0.120, 3.000, 0.122, 1.000, 231840, 0.000, 0, 0, False, 7, 1.3333333333333333, 1801.0, 8703.0, 9411.0, 0.318, 100.000, 1.0, -1, True, 8703.0, 2.033, 100.000, 0.0, -1, False, 9146.0, 0.310, 100.000, 3.0, -1, True, 9633.0, 0.425, 100.000, 6.0, -1, True, 9068.0, 0.362, 100.000, 3.0, -1, True, 9329.0, 0.368, 100.000, 5.0, -1, True, 9402.0, 0.362, 100.000, 3.0, -1, True, 8703.0
16444, 90, 12, 7.244, 8.933, 5.011, 298.623, 0.821, 48.664, 5.033, 1.033, 9.000, 0.205, 4.000, 3884398, 0.000, 0, 0, False, 57, 29.755555555555556, 13001.0, 13562.0, 14154.0, 1.868, 100.000, 31.0, -1, True, 14559.0, 2.650, 100.000, 28.0, -1, True, 13562.0, 1.759, 100.000, 31.0, -1, True, 14451.0, 1.725, 100.000, 34.0, -1, True, 14050.0, 1.827, 100.000, 34.0, -1, True, 14412.0, 1.678, 100.000, 30.0, -1, True, 13785.0, 1.541, 100.000, 35.0, -1, True, 13562.0
16485, 28, 10, 2.321, 7.477, 3.750, 296.338, 0.928, 22.936, 1.964, 1.815, 7.000, 0.924, 5.000, 17958, 0.000, 0, 0, False, 16, 8.178571428571429, 4818.0, 4818.0, 4834.0, 0.044, 100.000, 15.0, -1, True, 5026.0, 0.087, 100.000, 13.0, -1, True, 4818.0, 0.085, 100.000, 13.0, -1, True, 4890.0, 0.055, 100.000, 13.0, -1, True, 5010.0, 0.055, 100.000, 11.0, -1, True, 5010.0, 0.038, 100.000, 11.0, -1, True, 4916.0, 0.051, 100.000, 17.0, -1, True, 4818.0
16487, 27, 18, 2.296, 13.839, 1.037, 303.935, 0.965, 11.824, 3.222, 3.378, 14.000, 1.048, 9.000, 82918, 0.000, 0, 0, False, 4, 1.1481481481481481, 1403.0, 1432.0, 1557.0, 0.080, 100.000, 71.0, -1, True, 2264.0, 0.347, 100.000, 49.0, -1, True, 1524.0, 0.098, 100.000, 74.0, -1, True, 1764.0, 0.125, 100.000, 62.0, -1, True, 1587.0, 0.107, 100.000, 63.0, -1, True, 1681.0, 0.103, 100.000, 68.0, -1, True, 1432.0, 0.076, 100.000, 75.0, -1, True, 1432.0
16490, 25, 11, 7.640, 3.429, 0.960, 300.953, 0.455, 114.698, 4.480, 0.586, 3.000, 0.131, 2.000, 9506, 0.000, 0, 0, False, 5, 1.4, 1345.0, 1386.0, 1579.0, 0.050, 100.000, 2.0, -1, True, 1658.0, 0.324, 100.000, 3.0, -1, True, 1386.0, 0.060, 100.000, 1.0, -1, True, 1715.0, 0.058, 100.000, 3.0, -1, True, 1559.0, 0.075, 100.000, 3.0, -1, True, 1599.0, 0.064, 100.000, 4.0, -1, True, 1464.0, 0.083, 100.000, 2.0, -1, True, 1386.0
16476, 66, 8, 7.091, 5.889, 4.606, 297.979, 0.727, 71.583, 3.470, 0.661, 6.000, 0.191, 2.000, 793344, 0.000, 0, 0, False, 41, 21.954545454545453, 9228.0, 10010.0, 10715.0, 0.620, 100.000, 12.0, -1, True, 10573.0, 1.042, 100.000, 15.0, -1, True, 10010.0, 0.658, 100.000, 14.0, -1, True, 10283.0, 0.645, 100.000, 19.0, -1, True, 10974.0, 0.566, 100.000, 16.0, -1, True, 10699.0, 0.816, 100.000, 18.0, -1, True, 10140.0, 0.581, 100.000, 17.0, -1, True, 10010.0
16489, 25, 17, 7.160, 4.436, 3.360, 298.564, 0.750, 45.707, 6.280, 0.843, 5.000, 0.134, 3.000, 6632, 0.000, 0, 0, False, 11, 5.48, 2677.0, 2685.0, 2685.0, 0.120, 100.000, 3.0, -1, True, 2747.0, 0.234, 100.000, 6.0, -1, True, 2701.0, 0.141, 100.000, 11.0, -1, True, 2733.0, 0.092, 100.000, 3.0, -1, True, 2685.0, 0.078, 100.000, 3.0, -1, True, 2702.0, 0.103, 100.000, 4.0, -1, True, 2685.0, 0.126, 100.000, 6.0, -1, True, 2685.0
16491, 18, 13, 7.500, 3.452, 0.444, 290.563, 0.706, 59.938, 4.389, 0.916, 3.000, 0.209, 3.000, 3612, 0.000, 0, 0, False, 2, 0.3888888888888889, 649.0, 649.0, 671.0, 0.063, 100.000, 7.0, -1, True, 670.0, 0.327, 100.000, 8.0, -1, True, 649.0, 0.066, 100.000, 8.0, -1, True, 729.0, 0.057, 100.000, 6.0, -1, True, 649.0, 0.044, 100.000, 9.0, -1, True, 649.0, 0.066, 100.000, 9.0, -1, True, 671.0, 0.045, 100.000, 8.0, -1, True, 649.0
16488, 41, 14, 7.415, 3.914, 4.195, 302.286, 0.500, 101.489, 5.073, 0.985, 4.000, 0.194, 3.000, 26302, 0.000, 0, 0, False, 30, 15.463414634146341, 6839.0, 6887.0, 6910.0, 0.178, 100.000, 1.0, -1, True, 7059.0, 0.298, 100.000, 0.0, -1, False, 6887.0, 0.216, 100.000, 1.0, -1, True, 7090.0, 0.219, 100.000, 0.0, -1, False, 6958.0, 0.220, 100.000, 1.0, -1, True, 6926.0, 0.186, 100.000, 2.0, -1, True, 6988.0, 0.206, 100.000, 1.0, -1, True, 6887.0
16493, 16, 17, 7.000, 13.223, 2.500, 289.982, 0.954, 12.167, 6.625, 1.310, 13.500, 0.198, 4.000, 108700, 0.000, 0, 0, False, 8, 4.875, 1972.0, 1972.0, 1994.0, 0.108, 100.000, 17.0, -1, True, 1986.0, 0.184, 100.000, 19.0, -1, True, 1972.0, 0.140, 100.000, 19.0, -1, True, 1972.0, 0.099, 100.000, 19.0, -1, True, 1989.0, 0.128, 100.000, 19.0, -1, True, 1994.0, 0.088, 100.000, 17.0, -1, True, 2077.0, 0.131, 100.000, 17.0, -1, True, 1972.0
16486, 45, 15, 2.911, 11.260, 0.933, 297.870, 0.860, 38.824, 3.244, 2.298, 11.000, 0.708, 7.000, 253952, 0.000, 0, 0, False, 9, 1.9333333333333333, 2502.0, 4214.0, 4848.0, 0.259, 100.000, 34.0, -1, True, 4707.0, 0.866, 100.000, 42.0, -1, True, 4215.0, 0.274, 100.000, 48.0, -1, True, 4772.0, 0.315, 100.000, 41.0, -1, True, 4214.0, 0.247, 100.000, 48.0, -1, True, 4229.0, 0.259, 100.000, 48.0, -1, True, 4329.0, 0.308, 100.000, 46.0, -1, True, 4214.0
16446, 84, 10, 7.405, 7.497, 0.738, 296.455, 0.789, 56.719, 4.214, 1.031, 7.000, 0.245, 4.000, 2806854, 0.000, 0, 0, False, 7, 1.380952380952381, 1803.0, 5847.0, 7188.0, 1.637, 100.000, 66.0, -1, True, 5847.0, 19.565, 100.000, 87.0, -1, True, 6752.0, 1.638, 100.000, 71.0, -1, True, 7068.0, 1.813, 100.000, 67.0, -1, True, 6777.0, 1.680, 100.000, 70.0, -1, True, 6955.0, 1.840, 100.000, 66.0, -1, True, 6777.0, 1.831, 100.000, 72.0, -1, True, 5847.0
16492, 20, 18, 7.750, 13.574, 3.050, 301.716, 0.881, 32.797, 8.100, 1.210, 14.000, 0.149, 4.000, 250298, 0.000, 0, 0, False, 10, 5.4, 2542.0, 2846.0, 2873.0, 0.195, 100.000, 10.0, -1, True, 2984.0, 0.308, 100.000, 15.0, -1, True, 2846.0, 0.191, 100.000, 13.0, -1, True, 3020.0, 0.181, 100.000, 11.0, -1, True, 3023.0, 0.198, 100.000, 10.0, -1, True, 2983.0, 0.205, 100.000, 10.0, -1, True, 2932.0, 0.168, 100.000, 12.0, -1, True, 2846.0
16496, 59, 16, 2.678, 4.494, 4.814, 297.108, 0.543, 87.459, 3.186, 2.495, 4.000, 0.783, 7.000, 8778, 0.000, 0, 0, False, 37, 19.610169491525422, 10150.0, 10528.0, 10781.0, 0.167, 100.000, 7.0, -1, True, 11167.0, 0.274, 100.000, 3.0, -1, True, 10528.0, 0.196, 100.000, 5.0, -1, True, 10665.0, 0.206, 100.000, 3.0, -1, True, 10853.0, 0.182, 100.000, 6.0, -1, True, 11088.0, 0.167, 100.000, 4.0, -1, True, 10709.0, 0.185, 100.000, 4.0, -1, True, 10528.0
16479, 62, 8, 7.581, 6.064, 0.887, 301.106, 0.912, 29.312, 3.548, 0.645, 6.000, 0.182, 3.000, 1031162, 0.000, 0, 0, False, 6, 1.2258064516129032, 1586.0, 2535.0, 2868.0, 0.660, 100.000, 150.0, -1, True, 2557.0, 6.699, 100.000, 162.0, -1, True, 2541.0, 0.747, 100.000, 138.0, -1, True, 2955.0, 0.702, 100.000, 128.0, -1, True, 2546.0, 0.757, 100.000, 147.0, -1, True, 2925.0, 0.728, 100.000, 131.0, -1, True, 2535.0, 0.739, 100.000, 153.0, -1, True, 2535.0
16497, 79, 13, 2.481, 3.347, 4.519, 298.194, 0.678, 63.558, 2.063, 1.807, 3.000, 0.876, 5.000, 7172, 0.000, 0, 0, False, 48, 25.696202531645568, 12664.0, 12670.0, 13006.0, 0.213, 100.000, 5.0, -1, True, 13194.0, 0.367, 100.000, 9.0, -1, True, 12670.0, 0.187, 100.000, 10.0, -1, True, 13172.0, 0.248, 100.000, 16.0, -1, True, 13117.0, 0.223, 100.000, 5.0, -1, True, 13306.0, 0.242, 100.000, 6.0, -1, True, 12740.0, 0.216, 100.000, 6.0, -1, True, 12670.0
16494, 31, 13, 7.452, 9.874, 0.806, 291.641, 0.840, 42.720, 5.000, 1.125, 10.000, 0.225, 3.000, 618478, 0.000, 0, 0, False, 6, 1.4838709677419355, 1616.0, 2413.0, 2824.0, 0.329, 100.000, 37.0, -1, True, 2413.0, 1.265, 100.000, 40.0, -1, True, 2444.0, 0.405, 100.000, 37.0, -1, True, 2733.0, 0.381, 100.000, 31.0, -1, True, 2505.0, 0.301, 100.000, 33.0, -1, True, 2774.0, 0.323, 100.000, 31.0, -1, True, 2536.0, 0.343, 100.000, 35.0, -1, True, 2413.0
16495, 30, 13, 7.233, 10.000, 0.733, 301.880, 0.945, 17.272, 5.400, 0.855, 10.000, 0.158, 3.000, 553892, 0.000, 0, 0, False, 3, 0.6, 960.0, 1182.0, 1285.0, 0.279, 100.000, 101.0, -1, True, 1386.0, 1.470, 100.000, 88.0, -1, True, 1209.0, 0.278, 100.000, 98.0, -1, True, 1409.0, 0.347, 100.000, 93.0, -1, True, 1191.0, 0.317, 100.000, 99.0, -1, True, 1261.0, 0.344, 100.000, 97.0, -1, True, 1182.0, 0.277, 100.000, 88.0, -1, True, 1182.0
16499, 79, 18, 2.544, 5.284, 1.063, 300.726, 0.818, 36.359, 3.367, 2.793, 5.000, 0.829, 8.000, 26806, 0.000, 0, 0, False, 17, 3.7341772151898733, 4732.0, 4732.0, 5588.0, 0.375, 100.000, 52.0, -1, True, 5555.0, 1.786, 100.000, 66.0, -1, True, 4732.0, 0.360, 100.000, 61.0, -1, True, 5486.0, 0.357, 100.000, 66.0, -1, True, 5034.0, 0.295, 100.000, 50.0, -1, True, 5402.0, 0.408, 100.000, 73.0, -1, True, 4916.0, 0.327, 100.000, 68.0, -1, True, 4732.0
16498, 100, 15, 2.570, 4.455, 0.970, 293.568, 0.534, 87.952, 2.860, 2.305, 4.000, 0.806, 7.000, 34608, 0.000, 0, 0, False, 8, 1.52, 2486.0, 4769.0, 5569.0, 0.384, 100.000, 23.0, -1, True, 5607.0, 3.251, 100.000, 22.0, -1, True, 4795.0, 0.421, 100.000, 22.0, -1, True, 5599.0, 0.445, 100.000, 28.0, -1, True, 5117.0, 0.432, 100.000, 26.0, -1, True, 5682.0, 0.396, 100.000, 23.0, -1, True, 4769.0, 0.419, 100.000, 29.0, -1, True, 4769.0
16504, 72, 14, 7.792, 3.952, 4.319, 301.255, 0.499, 99.696, 5.375, 0.956, 4.000, 0.178, 4.000, 100638, 0.000, 0, 0, False, 35, 16.083333333333332, 8175.0, 8424.0, 8615.0, 0.591, 100.000, 7.0, -1, True, 8905.0, 1.329, 100.000, 9.0, -1, True, 8424.0, 0.607, 100.000, 6.0, -1, True, 8758.0, 0.641, 100.000, 10.0, -1, True, 8899.0, 0.482, 100.000, 4.0, -1, True, 8891.0, 0.558, 100.000, 10.0, -1, True, 8812.0, 0.575, 100.000, 5.0, -1, True, 8424.0
16501, 88, 14, 2.545, 10.478, 4.568, 304.464, 0.947, 16.281, 2.977, 2.421, 11.000, 0.813, 7.000, 659168, 0.000, 0, 0, False, 45, 23.28409090909091, 12803.0, 12819.0, 13066.0, 0.758, 100.000, 70.0, -1, True, 13259.0, 1.247, 100.000, 68.0, -1, True, 12819.0, 0.769, 100.000, 70.0, -1, True, 13030.0, 0.743, 100.000, 70.0, -1, True, 12949.0, 0.791, 100.000, 67.0, -1, True, 13032.0, 0.746, 100.000, 70.0, -1, True, 12920.0, 0.681, 100.000, 78.0, -1, True, 12819.0
